,Date,nps,Comment
492,2023-04-13 16:08:23,9,Rapidez ...
493,2023-04-13 16:07:41,10,fue facil y rapido
494,2023-04-13 16:07:04,10,se busca eficiencia
495,2023-04-13 15:56:39,10,.
496,2023-04-13 15:55:21,10,muy amigable el proceso y facil de comprender
497,2023-04-13 15:54:13,10,gracias
498,2023-04-13 15:53:06,9,Facil y rapido
499,2023-04-13 15:47:23,10,por el servicio
500,2023-04-13 15:34:49,9,Friendly
501,2023-04-13 15:34:39,9,rapido
502,2023-04-13 15:26:39,10,POR LO FACIL QUE ES USAR SU SISTEMA
503,2023-04-13 15:23:44,10,BIEN
504,2023-04-13 15:22:09,9,Muy buen servicio
505,2023-04-13 15:10:18,10,todo ok
506,2023-04-13 14:55:16,10,muy agil y amigable
507,2023-04-13 14:39:49,10,Es muy rápido
508,2023-04-13 14:33:47,10,ECONOMIA
509,2023-04-13 14:21:03,10,MUY BUEN SERVICIO
510,2023-04-13 13:53:17,10,muy rápido
511,2023-04-13 13:40:32,10,Es rapido
512,2023-04-13 12:46:56,10,MUY FACIL
513,2023-04-13 12:29:04,10,"ES FACIL Y MUY RÁPIDO, EVITAS CONTRATIEMPOS"
514,2023-04-13 11:59:30,10,todo ha sido muy simple de hacer
515,2023-04-13 05:57:46,10,FACIL
516,2023-04-13 05:42:47,10,OK
517,2023-04-13 05:29:35,10,muy fácil de navegar
518,2023-04-13 04:40:12,10,AVIONES EN CONDICIONES ACEPTABLES
519,2023-04-13 04:37:55,9,BUENO
520,2023-04-13 04:33:22,10,AMIGABLE
521,2023-04-13 04:30:22,9,es muy buena aerolinea
522,2023-04-13 04:19:44,9,ECONOMIA
523,2023-04-13 04:06:04,10,POR LO FACIL
524,2023-04-13 03:48:51,9,ES FACIL
525,2023-04-13 03:18:39,10,fue muy facil
526,2023-04-13 03:13:51,10,eficaz
527,2023-04-13 02:58:53,10,excelente servicio
528,2023-04-13 02:41:17,10,RAPIDO
529,2023-04-13 02:31:27,10,Excelente servicio
530,2023-04-13 02:26:12,9,Es bueno y comodo
531,2023-04-13 02:21:53,10,Facil acceso y navegacion. Letra grande
532,2023-04-13 02:14:44,10,ME GUSTA
533,2023-04-13 02:03:20,10,"facil de utilizar , agil"
534,2023-04-13 02:02:16,9,si
535,2023-04-13 01:43:03,9,Buen Servicio
536,2023-04-13 01:37:27,10,es muy facil
537,2023-04-13 01:30:06,10,Facil de utilizar y no se pierde tiempo.
538,2023-04-13 01:27:12,10,:)
539,2023-04-13 01:19:23,10,facilidad y rapidez
540,2023-04-13 00:48:47,10,good
541,2023-04-13 00:38:57,10,Excelente servicio.
542,2023-04-13 00:29:50,10,es una aerolinea confiable
543,2023-04-13 00:26:20,10,por buen servicio
544,2023-04-13 00:24:38,10,Eficiencia
545,2023-04-13 00:03:49,10,muy buen servicio
546,2023-04-13 00:00:20,10,TODO BIEN
547,2023-04-13 00:00:09,10,INTUITIVO
548,2023-04-12 23:51:36,10,OK
549,2023-04-12 23:50:50,10,excelente servico
550,2023-04-12 23:43:41,10,alguien mas compro los boletos
551,2023-04-12 23:40:05,10,LA ATENCION RAPIDA
552,2023-04-12 23:28:23,10,Son una muy buena aerolínea. Puntual y de precios justos
553,2023-04-12 23:13:41,10,Rápido y sencillo de completar
554,2023-04-12 23:12:34,10,Por la agilidad al navegar
555,2023-04-12 23:11:49,10,Rapidez
556,2023-04-12 23:11:04,10,Es fácil
557,2023-04-12 23:00:17,10,"Bastante sencillo, pocos pasos y muy claro."
558,2023-04-12 22:33:03,10,Por todo
559,2023-04-12 22:31:22,10,Realmente sencillo hacer el check in
560,2023-04-12 22:30:19,10,Facil acceso via internet sin filas
561,2023-04-12 22:20:35,10,POR SU CONSTANTE MEJORIA Y SERVICIO
562,2023-04-12 22:10:50,9,Es rapido y lo puedes hacer muchos dias antes
563,2023-04-12 22:07:04,10,EXCELENTE PAGINA
564,2023-04-12 21:47:16,10,ORGANIZADOS
565,2023-04-12 21:43:13,10,"es entendible, facil acceso, no confuso"
566,2023-04-12 21:41:27,10,práctico
567,2023-04-12 21:41:05,10,Por eficientes.
568,2023-04-12 21:33:51,10,excelente
569,2023-04-12 21:24:04,9,es muy rapido
570,2023-04-12 21:22:04,10,MUY PRACTICA
571,2023-04-12 21:18:12,10,porque lo hago a mi ritmo
572,2023-04-12 21:10:45,10,.
573,2023-04-12 21:01:07,10,super agil y sencilla de usar
574,2023-04-12 20:51:23,10,practico
575,2023-04-12 20:38:04,9,POR EL TIEMPO
576,2023-04-12 20:27:40,10,RAPIDEZ
577,2023-04-12 20:26:04,10,es la primera vez que viajo y está muy claro todo.
578,2023-04-12 20:20:26,9,Sencillo y práctico
579,2023-04-12 20:16:21,10,sencillo de usar
580,2023-04-12 20:11:23,9,El proceso de check in se sencillo y claro
581,2023-04-12 20:10:34,10,Trámite rápido y sencillo.
582,2023-04-12 20:10:27,10,TIENE VUELOS ECONOMICOS
583,2023-04-12 20:00:54,10,rapido y confiable
584,2023-04-12 20:00:41,9,puntuales
585,2023-04-12 19:58:46,10,EXCELNETE SERVICIO
586,2023-04-12 19:52:06,9,Muy buen wizard!
587,2023-04-12 19:47:47,10,FACILIDAD PARA REALIZAR
588,2023-04-12 19:47:22,10,flexibilidad
589,2023-04-12 19:42:28,10,RAPIDEZ
590,2023-04-12 19:40:12,9,la pag mas rapida
591,2023-04-12 19:39:14,10,MUY RAPIDO
592,2023-04-12 19:38:47,9,RAPIDO
593,2023-04-12 19:32:18,10,fue facil
594,2023-04-12 19:30:44,10,rápida y ágil
595,2023-04-12 19:09:57,10,bie
596,2023-04-12 18:55:05,9,buen sistema
597,2023-04-12 18:54:04,10,Nice
598,2023-04-12 18:38:57,10,PORQUE ME GUSTAN VUELOS DIRECTOS
599,2023-04-12 18:27:56,10,buenos precios
600,2023-04-12 18:27:11,10,SUPER FACIL Y RAPIDO
601,2023-04-12 18:20:16,10,por sencillo
602,2023-04-12 18:05:05,10,todo facil
603,2023-04-12 17:55:48,9,hasta el momento buena experiencia
604,2023-04-12 17:51:52,10,rapidez
605,2023-04-12 17:42:21,10,BUEN SERVICIO
606,2023-04-12 17:40:52,10,.
607,2023-04-12 17:40:35,10,ES MUY RÁPIDO
608,2023-04-12 17:35:16,10,muy clara la información
609,2023-04-12 17:27:26,10,gracisa
610,2023-04-12 17:26:54,10,EFICIENTE Y SEGURO
611,2023-04-12 17:23:04,9,"Muy Organizado toda la información, se le entiende con mucha facilidad, Gracias!!!"
612,2023-04-12 17:19:26,10,SENCILLO
613,2023-04-12 17:18:10,10,ME GUSTO
614,2023-04-12 17:16:31,9,todo
615,2023-04-12 17:04:55,10,por la eficacia
616,2023-04-12 17:00:11,9,precio
617,2023-04-12 17:00:06,10,muy buen servicio
618,2023-04-12 16:56:17,10,.
619,2023-04-12 16:54:45,10,Por el precio
620,2023-04-12 16:52:04,10,Facilita procesos y acorta tiempos
621,2023-04-12 16:47:12,10,muy buena
622,2023-04-12 16:42:18,10,eficiencia
623,2023-04-12 16:37:42,10,Sencillo y la publicidad no se persive invasiva.
624,2023-04-12 16:31:43,10,EFICAZ
625,2023-04-12 16:25:53,10,seguros
626,2023-04-12 16:22:39,10,Es muy rapido y sencillo
627,2023-04-12 16:14:04,10,TODO BIEN
628,2023-04-12 16:13:37,10,Es super fácil navegar y muy rápida
629,2023-04-12 16:05:47,10,RAPIDO
630,2023-04-12 16:03:58,10,EXCELENTE SERVICIO
631,2023-04-12 16:03:40,9,Facilidad de movimiento
632,2023-04-12 15:53:32,10,economica
633,2023-04-12 15:48:54,10,PRECIO Y EXCELENTE SERVICIO
634,2023-04-12 15:46:54,10,buen servicio
635,2023-04-12 15:28:27,10,es facil relizar la reservacion de vuelos
636,2023-04-12 15:27:40,10,facilidad para hacerlo
637,2023-04-12 15:21:42,10,excelente
638,2023-04-12 15:20:56,9,fácil
639,2023-04-12 15:19:34,9,si es facil y rápido
640,2023-04-12 15:18:56,10,rapidez
641,2023-04-12 15:18:07,10,Muy buen servicio
642,2023-04-12 15:14:26,9,ACCESIBLE
643,2023-04-12 15:13:54,10,fácil proceso
644,2023-04-12 15:12:45,10,Eficientes....
645,2023-04-12 15:08:27,10,todo muy rapido
646,2023-04-12 15:06:30,9,PRECIOS Y CALIDAD EN EL SERVICIO
647,2023-04-12 15:01:32,9,Fue fácil y practico
648,2023-04-12 14:59:47,10,Facil de viajar
649,2023-04-12 14:54:52,10,BUENA ATENCION
650,2023-04-12 14:46:48,10,MUY BUEN SERVICIO Y ATENCION
651,2023-04-12 14:41:24,10,Por la facilidad de hacerlo desde cualquier lugar
652,2023-04-12 14:39:41,9,porque aun intentan aumentar la tarifa con sus recomendaciones de selección de asientos
653,2023-04-12 14:38:26,10,RAPIDO Y FACIL
654,2023-04-12 14:21:11,10,MUY FACIL DE HACER CHECK IN
655,2023-04-12 14:20:48,10,muy agil
656,2023-04-12 14:06:03,10,BUENOS PRECIOS
657,2023-04-12 14:01:56,10,Bueno
658,2023-04-12 13:50:19,10,Excelente Servicio y Tarifas
659,2023-04-12 12:59:40,10,EXCELENTE
660,2023-04-12 08:28:24,10,rapida
661,2023-04-12 05:57:48,10,es facil de usar
662,2023-04-12 05:50:43,10,por ser sencillo
663,2023-04-12 05:50:30,10,es rapido y agil
664,2023-04-12 05:33:49,10,Sùper eficiente
665,2023-04-12 04:55:43,10,MUY FACIL Y PRECIOS ACCESIBLES
666,2023-04-12 04:47:09,9,Muy sencillo
667,2023-04-12 04:41:25,10,se
668,2023-04-12 04:05:44,10,facil y rapido
669,2023-04-12 04:02:15,10,buen servicio
670,2023-04-12 04:00:06,10,ecelencia
671,2023-04-12 03:20:37,10,Muy rapido y eficiente
672,2023-04-12 03:04:04,9,Porque se hace rapido
673,2023-04-12 03:03:45,9,sencillo
674,2023-04-12 02:53:27,9,facilidad
675,2023-04-12 02:51:49,10,ES MUY FACIL DE COMPRAR TUS VUELOS Y DE HACER EL CHECK IN
676,2023-04-12 02:51:45,10,porque es muy sencillo realizarlo
677,2023-04-12 02:43:23,9,Por la facilidad
678,2023-04-12 02:38:32,10,Fue muy facil
679,2023-04-12 02:12:43,10,agil y rapido
680,2023-04-12 02:03:41,10,El servicio es muy bueno y el precio accesible
681,2023-04-12 02:00:08,10,es rapida
682,2023-04-12 01:57:27,10,Rapidez
683,2023-04-12 01:47:33,9,bueno
684,2023-04-12 01:45:23,10,efectivo y rápido.
685,2023-04-12 01:44:56,10,Facily
686,2023-04-12 01:32:39,10,Por que el proceso es simple y rapido
687,2023-04-12 01:31:49,10,Es muy fácil en línea
688,2023-04-12 01:21:37,10,el servicio de la página web es amigable y fácil de entender
689,2023-04-12 01:07:04,9,tramite sencillo
690,2023-04-12 01:06:04,10,facilidad para el uso
691,2023-04-12 01:05:27,10,mas sencillo
692,2023-04-12 01:04:19,10,BUEN SERVICIO
693,2023-04-12 01:02:55,9,se puede seguir las indicaciones  fácilmente
694,2023-04-12 00:58:09,10,Es super fácil
695,2023-04-12 00:50:20,10,ok
696,2023-04-12 00:40:24,10,MUY BUENO
697,2023-04-12 00:28:26,10,Sencilla
698,2023-04-12 00:27:18,10,eficiente
699,2023-04-12 00:17:51,10,ES MUY FACIL HACER EL CHECK-IN
700,2023-04-12 00:17:04,9,FACILIDAD DE USO
701,2023-04-12 00:11:04,10,Es rapido y sencillo
702,2023-04-12 00:09:12,10,buen servicio
703,2023-04-11 23:54:49,10,Pagina muy agil
704,2023-04-11 23:47:58,10,rapido
705,2023-04-11 23:26:47,10,tengo 10 años viajando con viva y todo bien
706,2023-04-11 23:23:27,10,rapidez
707,2023-04-11 23:23:12,10,MUY AGIL!
708,2023-04-11 23:21:21,9,fácil manejo
709,2023-04-11 23:20:47,10,EXCELENTE
710,2023-04-11 23:17:04,10,EXCELENTE
711,2023-04-11 23:14:05,10,gRACIAS
712,2023-04-11 23:10:06,9,fue un buen precio
713,2023-04-11 23:03:04,9,bueno
714,2023-04-11 23:02:54,10,Rapidez
715,2023-04-11 23:02:44,9,Fácil de hacerlo y es muy clara la página
716,2023-04-11 23:01:26,10,"Sumamente sencillo, práctico y expedito"
717,2023-04-11 22:58:04,10,MUY FACIL Y ACCESIBLE
718,2023-04-11 22:55:08,10,.
719,2023-04-11 22:51:07,10,es rapido
720,2023-04-11 22:50:05,9,AHORRO DE TIEMPO
721,2023-04-11 22:44:18,10,"ES MUY PRÁCTICO HACERLO ASÍ, AHORRA TIEMPO"
722,2023-04-11 22:37:55,9,es muy práctico
723,2023-04-11 22:31:43,9,BUEN SERVICIO OPORTUNO
724,2023-04-11 22:23:36,10,*
725,2023-04-11 22:07:23,9,MUY RAPIDO
726,2023-04-11 22:04:54,10,RAPIDEZ
727,2023-04-11 21:50:44,10,sencillo
728,2023-04-11 21:48:52,10,rapidez
729,2023-04-11 21:36:45,10,Muy Facil
730,2023-04-11 21:36:05,10,FECIL
731,2023-04-11 21:22:47,10,RÁPIDO Y SEGURO
732,2023-04-11 21:15:05,10,servicio
733,2023-04-11 21:06:37,10,Facil y confiable
734,2023-04-11 20:51:09,10,Fue muy rapido ya que etaba dado dea lta como usuario
735,2023-04-11 20:46:21,10,MUY EFICIENTES
736,2023-04-11 20:42:53,10,POR RÁPIDO
737,2023-04-11 20:18:04,10,Es la forma rápida y directa de hacer check-in
738,2023-04-11 20:14:10,9,rapidez
739,2023-04-11 20:12:21,10,CONFIABLE Y DE FÁCIL USO
740,2023-04-11 20:11:13,10,ok
741,2023-04-11 20:09:15,10,precio y facilidades
742,2023-04-11 20:04:04,10,Servicio muy práctico
743,2023-04-11 19:55:14,10,TODO BIEN
744,2023-04-11 19:52:04,10,facil
745,2023-04-11 19:50:28,10,excelente
746,2023-04-11 19:46:26,10,ES FACIL
747,2023-04-11 19:45:05,10,Excelente
748,2023-04-11 19:33:05,10,excelente
749,2023-04-11 19:22:49,9,"He viajado con ustedes y no he tenido inconvenientes, espero que todo siga igual"
750,2023-04-11 19:20:45,10,Por lo ágil
751,2023-04-11 19:15:39,9,S/C
752,2023-04-11 19:14:55,9,La página es eficiente.
753,2023-04-11 19:08:39,9,Es fácil seguir el procedimiento.
754,2023-04-11 19:07:46,10,ES RAPIDA LA PAGINA
755,2023-04-11 19:03:42,9,bueno
756,2023-04-11 19:01:04,10,muy bueno
757,2023-04-11 18:56:09,10,Por que son de confianza
758,2023-04-11 18:52:42,10,facilidad de uso
759,2023-04-11 18:47:04,10,Fácil y rápido
760,2023-04-11 18:34:21,10,"Por la facilidad y sencillez al momento de realizar el Check-in y por la atención y el servicio que ofrecen dentro de la pagina, como en las taquillas, son muy eficientes y el servicio es de calidad."
761,2023-04-11 18:26:11,9,Agilidad
762,2023-04-11 18:20:13,10,es muy buena aerolinea
763,2023-04-11 18:19:40,10,SEGURO
764,2023-04-11 18:18:51,9,El proceso es rapido y eficiente.
765,2023-04-11 18:18:22,10,son buenos
766,2023-04-11 18:16:49,10,rapido
767,2023-04-11 18:14:44,10,Porque es muy ágil
768,2023-04-11 18:12:04,9,SERVICIO ECONOMICO
769,2023-04-11 18:10:58,10,rapido
770,2023-04-11 18:10:23,9,Agilidad
771,2023-04-11 18:09:09,10,rapidez y comodidad
772,2023-04-11 18:08:13,10,PRECIO
773,2023-04-11 18:07:39,10,Rapidez
774,2023-04-11 18:06:37,10,SENCILLO Y RAPIDO
775,2023-04-11 17:53:56,10,MUY BUEN SERVICIO
776,2023-04-11 17:39:52,10,Hasta el momento ha sido muy rápido el tramite
777,2023-04-11 17:39:52,10,por la facilidad
778,2023-04-11 17:30:41,9,muy rapida
779,2023-04-11 17:30:11,10,fue rapido y facil
780,2023-04-11 17:29:25,10,TODO ACCESIBLE Y ENTENDIBLE
781,2023-04-11 17:24:39,10,facil y rapido y mejores precios
782,2023-04-11 17:21:29,10,EFICIENCIA Y RAPIDEZ
783,2023-04-11 17:17:56,10,.
784,2023-04-11 17:17:35,10,Es rápido y sencillo
785,2023-04-11 17:17:25,10,Fácil y práctico
786,2023-04-11 17:12:04,10,MUY FACIL
787,2023-04-11 17:07:32,9,siempre esta ok
788,2023-04-11 17:03:07,10,Muy buen servicio
789,2023-04-11 16:59:29,10,muy facil de usar
790,2023-04-11 16:47:46,10,BUENA ATENCION
791,2023-04-11 16:46:30,10,gracias
792,2023-04-11 16:40:42,9,MMMM
793,2023-04-11 16:35:47,9,Más rápido que en ventanilla
794,2023-04-11 16:34:04,10,GRAX
795,2023-04-11 16:31:04,10,Es muy facil
796,2023-04-11 16:10:14,10,"Fue muy sencillo el proceso, fácil de navegar y de entender las instrucciones"
797,2023-04-11 15:57:04,10,Muy buena aerolinea de bajo costo
798,2023-04-11 15:55:29,9,buen servicio
799,2023-04-11 15:51:39,10,por rapido
800,2023-04-11 15:50:19,10,super ágil
801,2023-04-11 15:46:52,9,BIEN
802,2023-04-11 15:45:45,10,GRACIAS
803,2023-04-11 15:37:55,10,TODO MUY BIEB
804,2023-04-11 15:35:50,10,es facil y rapido
805,2023-04-11 15:34:35,10,facil y rapido
806,2023-04-11 15:31:04,9,por rapidez
807,2023-04-11 15:21:17,10,facil
808,2023-04-11 15:19:07,10,facil uso de pagina
809,2023-04-11 15:11:13,9,Es fácil
810,2023-04-11 15:02:50,10,EXCELENTE SERVICIO
811,2023-04-11 15:00:55,10,Facilidad
812,2023-04-11 14:52:43,10,eficiente
813,2023-04-11 14:50:40,10,Porque es rápido y sencillo de realizar.
814,2023-04-11 14:44:47,10,RAPIDO
815,2023-04-11 14:38:49,9,por facil
816,2023-04-11 14:36:18,10,es sencillo
817,2023-04-11 14:04:35,10,Por que es muy sencillo y rapido
818,2023-04-11 13:52:51,10,Rapidez
819,2023-04-11 13:23:41,10,FACILIDAD Y RAPIDEZ
820,2023-04-11 12:48:13,10,Porque es más fácil y rápido sin hacer filas en el aeropuerto
821,2023-04-11 12:44:17,10,Es una pagina muy amigable
822,2023-04-11 12:34:52,10,k
823,2023-04-11 12:31:41,10,rápido
824,2023-04-11 12:29:27,10,POR  TENER UN EXCELENTE SERVICIO
825,2023-04-11 09:14:26,9,muy facil de usar
826,2023-04-11 06:02:56,10,ESTUVO FACIL
827,2023-04-11 05:43:06,10,Facil
828,2023-04-11 05:39:25,10,muy buena
829,2023-04-11 05:25:46,10,esperemos al final del vuelo :S
830,2023-04-11 05:15:24,10,El sistema de reserva es muy amigable
831,2023-04-11 05:00:58,10,ES FACIL Y COMODO
832,2023-04-11 04:36:04,9,por tarifas acsesibles
833,2023-04-11 04:13:03,9,buen precio
834,2023-04-11 04:04:07,9,viajo siempre en esta linea
835,2023-04-11 04:01:44,10,GRACIAS
836,2023-04-11 03:49:29,10,Facil y rapido
837,2023-04-11 03:39:44,10,servicio
838,2023-04-11 03:36:04,10,"Por ser la mejor línea en la república mexicana. Costo, servicio y seguridad"
839,2023-04-11 03:32:32,10,es un excelente servicio
840,2023-04-11 03:29:49,10,FACIL DE REALIZAR
841,2023-04-11 03:08:29,10,es fácil y accesible
842,2023-04-11 03:01:10,10,si
843,2023-04-11 02:56:52,10,hasta ahora ha estado bien
844,2023-04-11 02:41:32,10,MUY AMABLE LA SEÑORITA MUCHAS GRACIAS
845,2023-04-11 02:41:11,10,Por la atención recibida
846,2023-04-11 02:02:55,10,Muy fácil de hacer
847,2023-04-11 02:01:29,10,EXELENTE SERVICIO BUENOS PILOTOS Y AVIONES NUEVOS
848,2023-04-11 01:47:22,10,EXCELENTE
849,2023-04-11 01:34:36,10,Me gusta viajar con vivaaerobus
850,2023-04-11 01:24:38,9,"No me dejo elegir mi asiento sin cobrar, siendo que ya esta pagado el boleto con asiento VIP, me volvía a cobrar."
851,2023-04-11 01:21:27,10,BUEN SERVICIO
852,2023-04-11 01:11:25,10,todo bien
853,2023-04-11 00:27:29,10,Porque todo fue rápido y bien explicado
854,2023-04-11 00:21:04,10,muy sencillo el trámite
855,2023-04-11 00:14:03,10,BUEN SERVICIO
856,2023-04-10 23:58:48,10,bueno
857,2023-04-10 23:41:34,10,excelente servicio
858,2023-04-10 23:40:22,10,rapidez
859,2023-04-10 23:39:04,9,facil
860,2023-04-10 23:34:18,10,ES RÁPIDO Y SENCILLO
861,2023-04-10 23:19:21,9,ninguna
862,2023-04-10 23:12:46,10,todo bien
863,2023-04-10 23:09:05,10,ES MUY PRÁCTICO
864,2023-04-10 22:56:36,9,SI
865,2023-04-10 22:55:30,9,AGIL
866,2023-04-10 22:54:39,10,POR LA RAPIDEZ Y EFICACIA
867,2023-04-10 22:49:39,9,esta muy buena la pagina
868,2023-04-10 22:40:27,10,Rapido y facil
869,2023-04-10 22:40:14,10,Buen servicio
870,2023-04-10 22:38:20,9,Yo lo uso y es satisfactorio
871,2023-04-10 22:36:21,10,MUY RÁPIDO
872,2023-04-10 22:33:33,10,Porque es rápido
873,2023-04-10 22:25:05,10,es facil y rapido
874,2023-04-10 22:11:21,10,buena
875,2023-04-10 22:03:44,10,POR SU EXELENTE SERVICIO
876,2023-04-10 21:58:49,10,EXCELENTE SERVICIO Y PRECIOS
877,2023-04-10 21:53:37,10,excelente servicio
878,2023-04-10 21:50:40,10,TODO MUY FACIL
879,2023-04-10 21:48:34,10,TODO OK
880,2023-04-10 21:42:03,10,POR EL COSTO
881,2023-04-10 21:39:55,10,rapido
882,2023-04-10 21:22:04,10,Sencillo
883,2023-04-10 21:14:53,10,muy agil yrapido el proceso
884,2023-04-10 21:13:18,10,"ATENCION, SERVICIO Y PUNTUALIDAD"
885,2023-04-10 21:13:09,10,muy buen servicio
886,2023-04-10 21:11:47,10,DDD
887,2023-04-10 20:56:20,9,agilizas el tramite. gracias
888,2023-04-10 20:44:53,10,muy agil
889,2023-04-10 20:43:53,10,es facil
890,2023-04-10 20:39:50,10,POR RAPIDEZ
891,2023-04-10 20:39:13,9,BUENA ATENCIÓN
892,2023-04-10 20:31:44,10,están muy atentos
893,2023-04-10 20:29:56,10,Respuesta rapida!
894,2023-04-10 20:27:49,10,facil de realizar operaciones
895,2023-04-10 20:27:13,9,es rapido
896,2023-04-10 20:24:03,10,BUEN SERVICIO
897,2023-04-10 20:14:34,10,sisi
898,2023-04-10 20:08:04,10,Comodidad y rapidez
899,2023-04-10 20:04:05,10,rapida
900,2023-04-10 19:57:04,10,precio
901,2023-04-10 19:56:15,10,OK
902,2023-04-10 19:35:30,10,Es muy practica
903,2023-04-10 19:26:42,10,fACILITA EL VIAJE
904,2023-04-10 19:25:30,10,muy rapido
905,2023-04-10 19:22:19,10,buena aereolina
906,2023-04-10 19:19:32,10,facil de manejar su sitio
907,2023-04-10 19:15:11,10,Es rapido y sencillo
908,2023-04-10 19:11:56,10,todo bien
909,2023-04-10 19:11:27,10,POR LA CALIDAD Y CALIDEZ EN EL SERVICIO
910,2023-04-10 19:09:58,9,facilidad
911,2023-04-10 19:05:05,10,servicio
912,2023-04-10 18:53:31,10,es facil y rapido
913,2023-04-10 18:52:25,10,por las tarifas
914,2023-04-10 18:50:40,10,Por practico y sencillo
915,2023-04-10 18:50:05,9,RAPIDEZ EN TRAMITE
916,2023-04-10 18:43:47,10,Rapido y sencillo
917,2023-04-10 18:38:45,9,Buen servicio
918,2023-04-10 18:35:54,10,RAPIDEZ
919,2023-04-10 18:30:06,10,Rapido
920,2023-04-10 18:19:54,10,EXCELENTE SERVICIO Y ATENCIÓN AL PUBLICO
921,2023-04-10 18:18:21,9,HASTA AHORA BUENA OPCIÓN
922,2023-04-10 17:59:25,10,Rapidez
923,2023-04-10 17:59:09,10,sencillo proceso
924,2023-04-10 17:58:39,10,Fácil y eficiente
925,2023-04-10 17:57:09,10,muy simple
926,2023-04-10 17:56:07,10,son muy efectivos
927,2023-04-10 17:55:34,10,PORQUE ES RAPIDO Y FACIL
928,2023-04-10 17:53:20,10,"son muy baratos, tienen buenos puntos de conexión, sus vuelos son buenos. En general me gusta mucho sus servicios"
929,2023-04-10 17:50:08,10,ES MUY RAPIDO Y ENTENDIBLE
930,2023-04-10 17:44:04,10,FUE MUY FACIL Y RÁPIDO
931,2023-04-10 17:24:04,10,facil y rapido
932,2023-04-10 17:22:53,10,me gusta bolar con ustedes por sus espacios y atención
933,2023-04-10 17:22:13,9,Facil de hacer
934,2023-04-10 17:19:36,10,rapidez
935,2023-04-10 17:18:04,10,hasta el momento todo bien es la primera vez q viajo en esta aerolinea
936,2023-04-10 17:12:34,10,Fácil hacer el proceso
937,2023-04-10 17:06:20,10,precio
938,2023-04-10 17:00:57,10,por todo
939,2023-04-10 16:58:34,10,Es muy practico y facil
940,2023-04-10 16:57:29,10,buen servicio
941,2023-04-10 16:56:07,10,buen servicio
942,2023-04-10 16:54:25,10,BUEN SERVICIO
943,2023-04-10 16:48:14,10,BUEN SERVICIO
944,2023-04-10 16:43:25,10,Muy intuitiva
945,2023-04-10 16:42:38,10,RAPIDO
946,2023-04-10 16:40:07,10,SÚPER RÁPIDO Y FÁCIL
947,2023-04-10 16:37:55,10,En esta ocasión fue rápido y sencillo.
948,2023-04-10 16:32:07,9,facil de hacer las transacciones online
949,2023-04-10 16:28:29,10,Eficiente
950,2023-04-10 16:24:05,10,FACIL
951,2023-04-10 16:23:48,10,Por el buen servicio
952,2023-04-10 16:23:04,10,PRACTICO
953,2023-04-10 16:22:04,10,porque tienen buenas tarifas
954,2023-04-10 16:09:42,9,Mas información
955,2023-04-10 16:08:40,10,Rapidez
956,2023-04-10 16:07:21,10,Facil
957,2023-04-10 16:07:15,9,.
958,2023-04-10 16:00:37,10,facil accesible muy bien
959,2023-04-10 15:59:58,9,Excelente servicio
960,2023-04-10 15:59:10,9,Mejora en el proceso.. demasiados pasos
961,2023-04-10 15:58:43,9,POR LOS BUELOS ECONOMICOS QUE TIENEN
962,2023-04-10 15:57:46,10,RAPIDEZ
963,2023-04-10 15:48:48,10,Excelente servicio
964,2023-04-10 15:32:20,9,LO AMIGABLE DE LA PLATAFORMA
965,2023-04-10 15:28:41,10,Precios Razonables y muy buen servicio
