Date,nps,text
2023-02-27,4,La opción del seguro de viaje debe ser opcional y lo colocan a fuerzas para pagar.
2023-02-27,8,NO SE
2023-02-27,8,"Los precios al momento de seleccionar los asientos no aparecen correctos, hay que ingresar, regresar y volver a ingresar para que aparezca el costo correcto."
2023-02-27,7,Ser mas  claros en los cargos adicionales
2023-02-27,7,"El tiempo para comprar es poco considerando todas las ofertas que hay que seleccionar... y cuando paga, se agota tu oferta y hay que volver a empezar."
2023-02-27,0,Cochinero de precios
2023-02-27,6,"Es muy complicado avanzar, te quieren ofrecer todos los precios caros en un principio.Cambiar tu asiento gigante, avnzar sin escoger en pequeñito"
2023-02-27,8,EL MONTON DE CARGOS EXTRAS
2023-02-27,8,Ninguno
2023-02-27,6,Son muchas las opciones para pagar.
2023-02-27,8,Que al momento de pagar se más especifico el porque no acepta una tarjeta
2023-02-27,0,"no deja pagar,  el boleto con una tarjeta europea."
2023-02-27,8,los costos no son claros desde el inicio
2023-02-27,8,LA ACCESIBILIDAD AL AGREGAR LOS EXTRAS
2023-02-27,8,mas rapidez
2023-02-27,4,Mejorar la selección de asientos
2023-02-27,8,TUVE QUE INTENTAR MUCHAS VECES EL PAGO CON MI TARJETA
2023-02-27,5,poner todo más rápido y fácil y no estar dando opciones para engañar a la gente y terminas pagando más
2023-02-27,8,Van incrementando el precio como de letras chiquitas.
2023-02-27,7,muchos cargos adicionales que quieren poner
2023-02-27,0,RESPETANDO LAS ARIFAS MOSTRADAS Y NO ALTERANDO LOS PRECIOS
2023-02-27,4,"Abrir más horarios... están muy limitados, pocas opciones a elegir."
2023-02-27,5,"en la seleccion de asientos, muy confuso"
2023-02-27,8,Agilidad en el proceso. Mas especifico
2023-02-27,8,"Me dí de alta para utilizar los Dooters y no pude ingresar de inmediato ya que al confirmar la liga del correo de confirmación que recibí dí mis datos y no me fue posible ingresar.Creo que tienen que verificar eso. Perdí ese beneficio...Lo demás está bien"
2023-02-27,1,No se puede realizar el pago
2023-02-27,7,"CAMBIAN MUCHO LOS PRECIOS, UTILIZAN INFO DE COQUIS QUE NO ES BUENO"
2023-02-27,6,muchos costos extras
2023-02-27,8,RESPETANDO HORARIOS Y EVITAR LOS RETRASOS
2023-02-27,0,"Muchas opciones para confundir a los usuarios, lo que se necesita es algo mas sencillo. Por otro lado, la selección de asientos y que se cobre por ello lo han normalizado, lo que no debería de ser, el simple hecho de comprar un boleto por lógica debe ser incluido, es como querer cobrar el uso de la escalera para subir al avión, es una tontería."
2023-02-27,0,SIENDO MAS CONCRETOS LA PAGINA CONFUNDE MUCHO
2023-02-27,7,"Intente pagar con mis tarjetas de credito y no lo acepto, intente con tres diferentes tarjetas, porfavor de solucionarlo cuanto antes, afecta los programas economicos personales"
2023-02-27,5,ES MUUY COONFUSA
2023-02-27,5,formas de pago
2023-02-27,2,tiempo de vencimiento de pagina
2023-02-27,1,"tienen cargos que no hacen referencia a que son, sino que hasta el final, si agregaras leyendas seria mas facil de identificarn antes de pagar, como el cargo relacionado al rembolso, lo sabes que puede ser ocional hasta el final. menos publicidad enganosa"
2023-02-27,3,no estan claros los precios
2023-02-27,7,"Me dijo al final que la tarifa ya no era válida y tuve que comenzar de nuevo.Eso es ridículo, no es una experiencia agradable para el cliente sobre todo en estos procesos que toman tanto tiempo"
2023-02-27,8,good site.
2023-02-27,8,"MEJORES COSTOS  EN  MATELAS, NO INCLUIR SEGUROS QUE NADIE SOLICITA."
2023-02-27,5,no agregar tantos adicionales
2023-02-27,0,no me deja comprar los vuelos
2023-02-27,0,Haciéndola más ágil y sencilla
2023-02-27,1,mucho dinero que paso
2023-02-27,8,"Siendo más claros,"
2023-02-27,5,no es muy intuitivo
2023-02-27,3,Dejen de hacer que los botones de EXTRAS parezcan opciones de pagar.
2023-02-27,0,"NO MANCHEN, EN EL TIEMPO QUE ESTUVE LLENANDO LOS DATOS DE MI VUELO, NO PUEDO CREER QUE LOS BOLETOS SUBIERON $400, QUE ENGAÑOSOS SON!!"
2023-02-27,2,Buscamos vuelos baratos y pero solo sabes el precio del TUA hasta el final y cambia todo el panorama del precio
2023-02-27,8,MUCHAS PREGUNTAS ADICIONALES CADA PASO
2023-02-27,4,es muy tardado el proceso y ofrecen cosas sin sentido
2023-02-27,8,PONER LOS PRECIOS RESUMEN DESDE ANTES PARA SABER CUANTO VA SIENDO DEL COSTO
2023-02-27,1,NO ES CLARA SU INFORMACIÓN
2023-02-27,8,No desactivar la sesiones en tan poco tiempo
2023-02-27,0,Mínimo que la página funcione
2023-02-27,5,"Por error puse mi segundo nombre incompleto (solo puse la primera letra) y trate de corregirlo y no deja desde la pagina web, solo llamando a servicio al cliente. Pero al llamara servicio al cliente me dice que ellos no lo pueden corregir y que debo escribir a un email para que me lo corrijan."
2023-02-27,8,......................
2023-02-27,0,pinche mugrero
2023-02-27,7,"Son muchas páginas de servicios y cambios, la reservación no se puede hacer rápida."
2023-02-27,7,Haciendola mas sencilla sin tantos adicionales
2023-02-27,8,esta bien
2023-02-27,6,No me dejó comprar en muchas ocasiones
2023-02-27,4,MAYOR CLARIDAD EN LAS INSTRUCCIONES
2023-02-27,6,Poner precios reales con todo desde el inicio en las sumas
2023-02-27,7,"Mucha información por llenar, muy laborioso y tedioso"
2023-02-27,0,Each time it booked it said flight was no longer avialble
2023-02-27,7,"Precios que incluyan TUA, si no parece engañoso por parte de la aerolínea."
2023-02-27,0,"mejoren todo, toda la pagina se traba terrible"
2023-02-27,6,los tiempos de espera y servicio en el aeropuerto
2023-02-27,8,no coments
2023-02-27,5,"Mejorando la página para uso en el celular, sobre todo al tratar de seleccionar asientos"
2023-02-27,0,HDP NO ME QUIERAN COBRAR COSAS EXTRA SIEMPRE
2023-02-27,8,IT WAS GOOD
2023-02-27,8,"Dando el precio total, además de la manera en cómo lo hacen, presentar también la suma total"
2023-02-27,8,:)
2023-02-27,5,"la página no me permitió completar la reserva y tuve que hacer otra. no sé si me hicieron doble cargo :("
2023-02-27,8,"Evitar tantos servicios adicionales que generan costos extras, pueden confundir y hacen tardada la reserva"
2023-02-27,8,Ser mas claros con los costos extras
2023-02-27,8,UN POCO MAS CLARA EL ALGUNOS CONCEPTOS
2023-02-27,8,No me deja quitar vuelos del carrito
2023-02-27,8,MEJOR INTERFAZ
2023-02-26,0,No acepto mi pago de tarjeta.
2023-02-26,8,no puedo acceder al registro para los puntos Doters
2023-02-26,4,"LA MEJORA ES ES SU SERVICIO, NO EN SU PÁGINA. SALUDOS :)"
2023-02-26,6,No aparece la opcion de diferir los pagos de tarjeta de credito a meses
2023-02-26,1,Dejen de sumar cargos automáticamente (seguro de pasajeros) y no confundan con el TUA
2023-02-26,8,not to preselect items for me
2023-02-26,8,CON MAS OFERTAS INTERNACIONALES
2023-02-26,6,El tiempo que  te dan para  elegir   vuelos es muy poco   al igual para llenar toda la información .
2023-02-26,5,TUA muy cara
2023-02-26,8,Ma practica no tanta pagina
2023-02-26,8,DEJAR COTIZAR ANTES DE PONER LOS DATOS DE LAS PERSONAS
2023-02-26,5,No tanto cobro extra
2023-02-26,8,contar precios con los impuestos
2023-02-26,7,Me parece un poco excesivo la cantidad de veces que los botones para continuar sin agregar costo extra estaban escondidos.
2023-02-26,3,x
2023-02-26,0,"Pesima pagina, pesima aplicacion, me tomo dos horas hacer mi reservacion."
2023-02-26,0,La pagina no esta leyendo mi tarjeta de credito y sigue compilando mis reservaciones sin dejarme pagar
2023-02-26,7,Muy tardado el proceso de pago por un error reportado que no existió
2023-02-26,3,EN EL MOMENTO DE AGREGAR MALETA NO ME DEJO HACERLO SOLO POR UN PASAJERO
2023-02-26,7,muchas opciones y se vuelve complejo
2023-02-26,7,dejen de preseleccionar servicios!
2023-02-26,5,"todo muy bien, solo se tarda en aceptar el pago con la tarjeta"
2023-02-26,8,No me gusta que tengo pagar extra por asientos.
2023-02-26,8,"A veces el servicio declina las tarjetas, aunque los datos de las tarjetas bancarias estén correctos"
2023-02-26,7,Separar los adicionales de cada pasajero
2023-02-26,8,es confusa
2023-02-26,7,"Incluir todo el precio desde un principio, más claridad en todolo que incluye y no, suele ser confuso."
2023-02-26,5,pésimo servicio al cliente y se batalla para pagar con tc
2023-02-26,8,bajando los precios y quitar impuestos
2023-02-26,0,HACEN PROMOCIONES TRAMPOSAS PORQUE OFRECEN VUELOS MUY BARATOS PERO METEN A FUERZA SEGUROS ADICIONALES QUE NO SE PUEDEN ELIMINAR. ASI ES CON EL SEGURO DE REEMBOLSO TOTAL QUE NO QUIERO TOMARLO PERO NO EXISTE NINGUNA CASILLA PARA ELIMINARLO...
2023-02-26,8,Siguen llegando promociones a pesar de que pongo que no lleguen a mi correo
2023-02-26,6,"EN LO QUE ESTABA REALIZANDO LA COMPRA SUBIÓ EL PRECIO DEL BOLETO.OJALÁ REDUJERAN LOS PASOS PARA COMPRAR U OJALÁ RESPETEN EL PRECIO MIENTRAS UNO LLENA TODOS LOS PASOS QUE SOLICITAN. GRACIAS"
2023-02-26,8,-
2023-02-26,5,"Muchos extras, TUA etc se hace muy largo el proceso de comparacion de precio, sobre todo con asientos, varia el precio dependiendo el vuelo, no es fijo, porque?... al final se paga mucho mas de lo contemplado"
2023-02-26,8,"Que la informacion sea mas clara, que no se agreguen servicios que nosotros no necesitamos o no seleccionamos"
2023-02-26,7,Hay detalles poco claros
2023-02-26,0,NO ME ACEPTAN MI PAGO CON TARJETA
2023-02-26,0,"Ser mas claros, publicidad engañosa"
2023-02-26,8,"AGREGAR TUA DESDE EL INICIONO AGREGAR ""REMBOLSO TOTAL"" SIN PREGUNTAR, ME TUVO BUSCANDOLO COMO 20 MINUTOS HASTA QUE ME DI CUENTA QUE LO PUEDES QUITAR ANTES DEL ÚLTIMO PASO (ANTES DE PAGAR)"
2023-02-26,0,impossibler para comprar los boletos !!!!!!
2023-02-26,7,mostrar la informacion mas facil
2023-02-26,3,"No es claro como quitar el cargo adicional de Reembolso Seguro, traté de preguntar por whatsapp y por teléfono y no logré hablar con un humano, ya me había resignado a pagarlo cuando al poner mi tarjeta ya vi donde quitarlo"
2023-02-26,6,"Permitan conocer el costo total antes de tener que agregar los nombres, no incluyan cosas adicionales por default."
2023-02-26,6,"Que sea más ágil la compra, ofrecen muchos servicios y a veces solo requerimos la compra básica."
2023-02-26,7,demasiados elementos adicionales al vuelo a escoger
2023-02-26,0,"Se traba mucho, no deja avanzar, hice el proceso fácil unos 8 veces"
2023-02-26,6,"EN LA APP TARDA MUCHO EN CARGAR, LO HICE EN DIFERENTES EQUIPOS, Y CON WIFI. ES LENTA LA APP."
2023-02-26,5,Muy difícil
2023-02-26,5,"Mayor claridad en las indicaciones.No generar cargos por seguros en automático"
2023-02-26,8,tarifas
2023-02-26,7,COBRAR POR ELEGIR ASIENTOS
2023-02-26,5,la pagina falla en chrome
2023-02-26,8,It was a little hard to edit some information in your system.
2023-02-26,8,el calendario para ver la fechas y su precio
2023-02-26,7,No aceptan American Express
2023-02-26,7,me decia que iba vencenla sesion que diera continuar  y nunca me dejo pasar de ahi y el conteo segua asi que tuve que volver a empezar
2023-02-26,7,"EXISTE UN CARGO EN OPCIONALES QUE AL PARECER NO ES OPCIONAL, LO CARGAN DE MANERA AUTOMATICA, EN ESTE CASO SON $77 PESOS, EL PROBLEMA ES QUE SI NO LO QUIERO ES FORZOZO."
2023-02-26,7,"Con lo de los puntos DOTERS no queda claro de cómo obtenerlos y como utilizarlos, por ejemplo si los quiero utilizar para elegir mis asientos, no me indican como hacerlo.gracias"
2023-02-26,7,Son muchos pasos para una simple compra de boletos
2023-02-26,8,"no intentar en cada opción agregarte un servicio extra, la gente no es tonta, puede ser una sola pantalla con todos los extras."
2023-02-26,5,muy caros
2023-02-26,6,"HAY INFORMACION CONFUSA, SON MUCHOS EXTRAS LOS QUE COBRAN Y ESO DISTRAE DE CONCRETAR LA RESERVA MAS RAPIDA Y EFICAZMENTE"
2023-02-26,7,"Que no falle, se atore en el proceso o nos limpies todo y regrese a la página de inicio sin los datos y opciones seleccionados. También que no falle el cobro con tarjeta de crédito."
2023-02-26,8,"uno entra a la web solo a comprar un vuelo, pero pareciera que entra a un tianguis donde te bombardean de complementos que no necesitamos."
2023-02-26,8,AL 100
2023-02-26,8,es cuestión de práctica por parte de los usuarios
2023-02-26,0,"Enganan ya que seleccionan automáticamente el costo por la protección del vuelo y no es muy visible y no se despliega al final antes de pagar, asi que lo pagas sin saber, me tomo varios pasos entender donde estaba eso que me estaban cobrando. creo que con que sean transparentes en sus cobros es lo que debe ser, no estar traqueando gente para cobrar de mas, es una muestra de muy bajo profesionalismo"
2023-02-26,1,failed to process payment despite information being correct
2023-02-26,8,HACIENDO MAS PRACTICA SU PAGINA PARA COMPRAR BOLETOS
2023-02-26,4,"pongan precios reales. los asientos en el mapa dice un precio y al seleccionarlo, el precio se incrementa."
2023-02-26,8,"Hay varios ""trucos"" en las tarifas, sean más transparentes..."
2023-02-26,6,"no incluyendo el seguro de reembolso, es poco elegante hacerlo así. Queriendo engañar."
2023-02-26,3,eso del uso de aeropuerto esta mal
2023-02-26,3,TODO ES SUPER CONFUSO A PROPÓSITO
2023-02-26,0,Esa forma tan insistente de tratar de aumentar los costos tan mañosamente durante todo el proceso de compra es molesta y frustrante
2023-02-26,0,"Pésima web, se borra, toca cargar varias veces...."
2023-02-26,8,siendo mas claros los rubros de eleccion
2023-02-26,0,"menos spam, precios completos, no seburlen del consumidor"
2023-02-26,0,Pagos con tarjeta de crédito no se procesan
2023-02-26,7,mejorar la interfas para el usuario
2023-02-26,2,DEMASIADO ARTICULO EXTRA Y NO ME DEJABA PAGAR DESDE EL CELULAR
2023-02-26,8,Hacer más fácil la fecha de nacimiento.
2023-02-26,3,"Difícil de usar, da poco tiempo para reservar con calma o hablar con mi banco"
2023-02-26,5,opciones
2023-02-26,7,Son muchas las opciones y eso lo hace confuso
2023-02-26,3,eS QUE NO ME DEJABA HACER EL PAGO CON TARJETA DE CREDITO
2023-02-26,6,Sin agregar tantos cargos ocultos
2023-02-26,8,muy facil para usar
2023-02-26,8,muy caros los vuelos =( buenservicio
2023-02-26,8,siempre es mejor una persona que una máquina
2023-02-26,8,CON MAYOR USABILIDAD EN LA NAVEGACION WEB
2023-02-26,7,"PONER MEJOR LA OPCION DE QUE NO QUIERO SELECCIONAR LOS ASIENTOS, CONFUNDE MUCHO ."
2023-02-26,6,"Para poder pagar mi vuelo tuve que intentarlo 5 o 6 veces. Y el problema no era con mi banca. Deben mejorar esto, sin contar que te agregan el seguro aun cuando uno no lo selecciones"
2023-02-26,8,"Que cuando es más de un pasajero, se pueda elegir para cada pasajero documentar o no el equipaje"
2023-02-26,8,QUE LOS ASIENTOS SE SELECCIONEN SIN COBRO ADICIONAL
2023-02-26,6,Esta complicado por tanto cobro
2023-02-26,5,No hay el todos estados para Australia en la seleccion de dirrecciones
2023-02-26,8,Muchos ofrecimientos
2023-02-26,1,"APARECE UN COSTO FINAL QUE NO COINCIDE CON LO QUE DE ORIGEN SE MOSTRO, NO SE SI REGISTRARON ADICIONAL ALGO DE SELECCION DEL ASIENTO?"
2023-02-26,2,anunciar el precio de los vuelos con la TUA incluida
2023-02-26,8,Que sean mas claras las indicaciones de todos los conceptos qué hay que pagar
2023-02-26,8,hay muchos extras
2023-02-26,6,demasiadas pantallas
2023-02-26,8,COMPLICADA
2023-02-26,6,No se tiene la opción de meses sin intereses
2023-02-26,5,La forma en que muestran los horarios porque hacerla horizontal y no vertical
2023-02-26,5,website crashes so many time
2023-02-26,8,"Proporcionar precios completos, no escondiendo adicionales ni TUA"
2023-02-26,0,"Me tardé 10 minutos en hacer la compra y le subieron el precio $15, qué hambreados"
2023-02-26,8,"Good experience, but some time additional costs."
2023-02-26,8,Con mas ofertas para nuevos usuarios
2023-02-26,4,"Son demasiados procesos, podría hacerse más sencillo."
2023-02-26,3,nada
2023-02-26,5,"problemas  para poner a los menores, por otro lado intente pagar antes y por el lado de uds no pasaba la tarjeta"
2023-02-26,7,pagina se trababa mucho en realizar el checkout
2023-02-26,8,"Poner boton para re-iniciar el timer. No agreguen el seguro total for determinado. (no por default).Los asientos no deben de costar, pero al menos aseguren que los niños quedaran enseguida de los adultos. En donde sea pero Juntos. No cobren por eso por favor."
2023-02-25,8,un contacto directo para dudas y ayuda
2023-02-25,4,not easy to find full refund removal
2023-02-25,8,creo que con mejores ofertas cuendo sea mas de 4 personas
2023-02-25,1,chafa
2023-02-25,6,"Quisiera mas claridad para la reservación de asientos, deberian de incluirlos en la tarifa inicial."
2023-02-25,6,"No es agradable recibir un precio bajo y luego, al pagar, que incremente en gran medida."
